Name	node.degree	node.betw	node.stress	node.evcent	Clustering.Coefficient	No..module	Zi	Pi	Domain	Phylum	Class	Order	Family	Genus	Domain_Phylum	year_trt
X16S_1016	1	0	0	2.83e-277	0	56	0	0	Bacteria	Chloroflexi	Ktedonobacteria	Unclassified	Unclassified	Unclassified	Bacteria_Chloroflexi	2012_warming
X16S_1019	1	0	0	4.09e-10	0	6	-0.845	0	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Unclassified	Unclassified	Bacteria_Actinobacteria	2012_warming
X16S_102	1	0	0	0.001815156	0	0	-0.77	0	Bacteria	Acidobacteria	Acidobacteria_Gp1	Unclassified	Unclassified	Gp1	Bacteria_Acidobacteria	2012_warming
X16S_10251	4	4375.308647	28188	1.37e-05	0	5	0.998	0	Bacteria	Acidobacteria	Acidobacteria_Gp4	Unclassified	Unclassified	Gp4	Bacteria_Acidobacteria	2012_warming
X16S_10277	4	6413	19985	3.87e-08	0	10	1.336	0.375	Bacteria	Actinobacteria	Actinobacteria	Unclassified	Unclassified	Unclassified	Bacteria_Actinobacteria	2012_warming
X16S_103	2	543	2073	6.45e-06	0	1	-0.324	0	Bacteria	Proteobacteria	Alphaproteobacteria	Unclassified	Unclassified	Unclassified	Bacteria_Proteobacteria	2012_warming
X16S_10319	2	543	2972	6.38e-06	0	5	-0.13	0	Bacteria	Acidobacteria	Acidobacteria_Gp6	Unclassified	Unclassified	Gp6	Bacteria_Acidobacteria	2012_warming
X16S_10370	1	0	0	5.85e-13	0	10	-0.979	0	Bacteria	Acidobacteria	Acidobacteria_Gp2	Unclassified	Unclassified	Gp2	Bacteria_Acidobacteria	2012_warming
X16S_1046	6	323.2456041	1682	0.151677862	0.6	12	-0.38	0.277	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae 1	Bacillus	Bacteria_Firmicutes	2012_warming
X16S_10488	16	6488.484229	38642	0.088768203	0.208333333	0	2.624	0	Bacteria	Actinobacteria	Actinobacteria	Unclassified	Unclassified	Unclassified	Bacteria_Actinobacteria	2012_warming
X16S_1050	3	327.4499707	2533	2.7e-05	0	6	0.507	0	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Unclassified	2012_warming
X16S_1056	1	0	0	1.12e-07	0	4	-0.787	0	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Unclassified	2012_warming
X16S_1059	2	1623	8052	1.87e-05	0	1	-0.324	0	Bacteria	Acidobacteria	Acidobacteria_Gp6	Unclassified	Unclassified	Gp6	Bacteria_Acidobacteria	2012_warming
X16S_106	1	0	0	1.34e-08	0	2	-0.708	0	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	Bacteria_Actinobacteria	2012_warming
X16S_1065	1	0	0	4.07e-08	0	3	-0.595	0	Bacteria	Proteobacteria	Deltaproteobacteria	Unclassified	Unclassified	Unclassified	Bacteria_Proteobacteria	2012_warming
X16S_10710	2	0.333333333	1	2.69e-09	0	2	-0.401	0	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	Bacteria_Proteobacteria	2012_warming
X16S_1078	2	543	1674	5.47e-12	0	10	0.178	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Stella	Bacteria_Proteobacteria	2012_warming
X16S_108	2	0	0	0.004090873	1	0	-0.544	0	Bacteria	Acidobacteria	Acidobacteria_Gp13	Unclassified	Unclassified	Gp13	Bacteria_Acidobacteria	2012_warming
X16S_1084	1	0	0	1.47e-06	0	5	-0.694	0	Bacteria	Verrucomicrobia	Spartobacteria	Unclassified	Unclassified	Spartobacteria_genera_incertae_sedis	Bacteria_Verrucomicrobia	2012_warming
X16S_1085	2	543	2740	2.95e-10	0	3	-0.023	0	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	Chitinophagaceae	Unclassified	Bacteria_Bacteroidetes	2012_warming
X16S_10917	4	3718.855246	25042	1.03e-06	0.333333333	9	0.381	0.375	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Geodermatophilaceae	Blastococcus	Bacteria_Actinobacteria	2012_warming
X16S_1094	1	0	0	2.83e-277	0	35	0	0	Bacteria	Armatimonadetes	Unclassified	Unclassified	Unclassified	Armatimonadetes_gp4	Bacteria_Armatimonadetes	2012_warming
X16S_10941	1	0	0	4.14e-09	0	2	-0.708	0	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Unclassified	Bacteria_Actinobacteria	2012_warming
X16S_10949	4	1430.289413	3816	2.71e-10	0	8	1.213	0.375	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Singulisphaera	Bacteria_Planctomycetes	2012_warming
X16S_10951	1	0	0	1.58e-234	0	26	0	0	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Pseudonocardia	Bacteria_Actinobacteria	2012_warming
X16S_110	3	95.10280271	347	1.12e-08	0.333333333	2	-0.094	0	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Pseudonocardia	Bacteria_Actinobacteria	2012_warming
X16S_11034	1	0	0	4.07e-08	0	3	-0.595	0	Bacteria	Acidobacteria	Acidobacteria_Gp6	Unclassified	Unclassified	Gp6	Bacteria_Acidobacteria	2012_warming
X16S_11054	4	2712.6582	7916	0.000381637	0.166666667	7	0.926	0	Bacteria	Proteobacteria	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Proteobacteria	2012_warming
X16S_11099	1	0	0	0.000292949	0	0	-0.77	0	Bacteria	Proteobacteria	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Proteobacteria	2012_warming
X16S_111	3	1085	6385	2.85e-10	0	3	0.548	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Unclassified	Unclassified	Bacteria_Proteobacteria	2012_warming
X16S_1111	2	882.9627006	3184	9.43e-07	0	13	-0.894	0.5	Bacteria	Actinobacteria	Actinobacteria	Unclassified	Unclassified	Unclassified	Bacteria_Actinobacteria	2012_warming
X16S_11121	2	0	0	3.12e-08	1	2	-0.401	0	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	Bacteria_Actinobacteria	2012_warming
X16S_1119	4	462.1416676	4098	0.024416881	0.5	0	-0.091	0	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	Bacteria_Actinobacteria	2012_warming
X16S_112	3	1625	12035	1.9e-09	0	18	1	0.444	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Micromonospora	Bacteria_Actinobacteria	2012_warming
X16S_11276	1	0	0	1.14e-07	0	9	-0.65	0	Bacteria	Acidobacteria	Acidobacteria_Gp2	Unclassified	Unclassified	Gp2	Bacteria_Acidobacteria	2012_warming
X16S_113	1	0	0	2.34e-10	0	2	-0.708	0	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	Bacteria_Proteobacteria	2012_warming
X16S_114	3	2699	9639	8.45e-06	0	14	0.447	0.444	Bacteria	Acidobacteria	Acidobacteria_Gp6	Unclassified	Unclassified	Gp6	Bacteria_Acidobacteria	2012_warming
X16S_115	1	0	0	6.26e-10	0	9	-0.65	0	Bacteria	Proteobacteria	Deltaproteobacteria	Unclassified	Unclassified	Unclassified	Bacteria_Proteobacteria	2012_warming
X16S_1152	5	14107.79034	56566	3.94e-07	0	3	1.691	0	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Unclassified	Unclassified	Bacteria_Actinobacteria	2012_warming
X16S_116	6	2052.361001	13192	0.032755149	0.133333333	0	0.134	0.277	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acidisoma	Bacteria_Proteobacteria	2012_warming
X16S_1173	1	0	0	3.2e-06	0	6	-0.845	0	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Acidimicrobineae_incertae_sedis	Aciditerrimonas	Bacteria_Actinobacteria	2012_warming
X16S_1177	1	0	0	4.21e-08	0	3	-0.595	0	Bacteria	Proteobacteria	Alphaproteobacteria	Unclassified	Unclassified	Unclassified	Bacteria_Proteobacteria	2012_warming
X16S_11791	11	611.1773056	7522	0.304169777	0.745454545	12	0.912	0.165	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Unclassified	Bacteria_Firmicutes	2012_warming
X16S_1180	1	0	0	9.32e-07	0	1	-0.713	0	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Conexibacteraceae	Conexibacter	Bacteria_Actinobacteria	2012_warming
X16S_1181	8	12134.8769	78044	2.83e-05	0	4	1.959	0.406	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Unclassified	Unclassified	Bacteria_Chloroflexi	2012_warming
X16S_11826	3	0	0	0.02725545	1	0	-0.317	0	Bacteria	Actinobacteria	Actinobacteria	Unclassified	Unclassified	Unclassified	Bacteria_Actinobacteria	2012_warming
X16S_11867	1	0	0	2.76e-07	0	1	-0.713	0	Bacteria	Acidobacteria	Acidobacteria_Gp6	Unclassified	Unclassified	Gp6	Bacteria_Acidobacteria	2012_warming
X16S_1188	1	0	0	3.1e-07	0	4	-0.787	0	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Unclassified	2012_warming
X16S_119	2	543	1193	4.13e-05	0	7	-0.088	0	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae 2	Oxalophagus	Bacteria_Firmicutes	2012_warming
X16S_11927	1	0	0	0.008035591	0	0	-0.77	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Unclassified	Bacteria_Proteobacteria	2012_warming
X16S_11931	3	438.3327514	3168	0.021381995	0.333333333	0	-0.317	0	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Unclassified	Unclassified	Bacteria_Actinobacteria	2012_warming
X16S_11972	3	2367.14216	8618	3.95e-09	0	4	0.311	0	Bacteria	Acidobacteria	Acidobacteria_Gp6	Unclassified	Unclassified	Gp6	Bacteria_Acidobacteria	2012_warming
X16S_12	10	3692.452905	13275	5.46e-05	0.066666667	7	3.971	0	Archaea	Crenarchaeota	Thermoprotei	Unclassified	Unclassified	Unclassified	Archaea_Crenarchaeota	2012_warming
X16S_120	12	8078.154129	61520	2.96e-07	0.212121212	2	2.362	0.152	Archaea	Crenarchaeota	Thermoprotei	Fervidicoccales	Fervidicoccaceae	Fervidicoccus	Archaea_Crenarchaeota	2012_warming
X16S_1202	2	543	2077	5.08e-09	0	3	-0.023	0	Bacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria_incertae_sedis	Unclassified	Geminicoccus	Bacteria_Proteobacteria	2012_warming
X16S_1203	1	0	0	2.83e-277	0	70	0	0	Bacteria	Proteobacteria	Alphaproteobacteria	Unclassified	Unclassified	Unclassified	Bacteria_Proteobacteria	2012_warming
X16S_1207	1	0	0	2.83e-277	0	36	0	0	Bacteria	Proteobacteria	Betaproteobacteria	Unclassified	Unclassified	Unclassified	Bacteria_Proteobacteria	2012_warming
X16S_12094	5	11500.19282	99171	1.27e-06	0.4	1	0.063	0.48	Bacteria	Acidobacteria	Acidobacteria_Gp6	Unclassified	Unclassified	Gp6	Bacteria_Acidobacteria	2012_warming
X16S_121	3	0	0	7.22e-08	1	2	-0.094	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Microvirga	Bacteria_Proteobacteria	2012_warming
X16S_1214	2	543	2647	6.16e-10	0	3	-0.023	0	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Phaselicystidaceae	Phaselicystis	Bacteria_Proteobacteria	2012_warming
X16S_1217	1	0	0	2.83e-277	0	75	0	0	Bacteria	Acidobacteria	Acidobacteria_Gp6	Unclassified	Unclassified	Gp6	Bacteria_Acidobacteria	2012_warming
X16S_12195	1	0	0	1.85e-05	0	1	-0.713	0	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Iamiaceae	Iamia	Bacteria_Actinobacteria	2012_warming
X16S_1220	1	0	0	0.032494109	0	12	-1.414	0	Bacteria	Proteobacteria	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Proteobacteria	2012_warming
X16S_1231	2	543	1933	2.02e-09	0	8	0.134	0	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Unclassified	2012_warming
X16S_12310	2	3207.013186	15168	3.14e-05	0	1	-0.713	0.5	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Unclassified	Unclassified	Bacteria_Proteobacteria	2012_warming
X16S_12359	2	543	2990	5.26e-05	0	11	0.229	0	Bacteria	Acidobacteria	Acidobacteria_Gp3	Unclassified	Unclassified	Gp3	Bacteria_Acidobacteria	2012_warming
X16S_12363	1	0	0	2.83e-277	0	76	0	0	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Unclassified	2012_warming
X16S_124	2	0	0	0.002495884	1	0	-0.544	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Unclassified	Bacteria_Proteobacteria	2012_warming
X16S_12491	1	0	0	4.07e-08	0	3	-0.595	0	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Unclassified	2012_warming
X16S_125	1	0	0	0.027601674	0	0	-0.77	0	Bacteria	Acidobacteria	Acidobacteria_Gp7	Unclassified	Unclassified	Gp7	Bacteria_Acidobacteria	2012_warming
X16S_1251	1	0	0	0.022784718	0	12	-1.414	0	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae 2	Virgibacillus	Bacteria_Firmicutes	2012_warming
X16S_12516	1	0	0	2.83e-277	0	58	0	0	Bacteria	Actinobacteria	Actinobacteria	Unclassified	Unclassified	Unclassified	Bacteria_Actinobacteria	2012_warming
X16S_1253	2	939.6004937	1777	4.52e-10	0	4	-0.787	0.5	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Unclassified	2012_warming
X16S_12543	1	0	0	0.012053454	0	0	-0.77	0	Bacteria	Actinobacteria	Actinobacteria	Unclassified	Unclassified	Unclassified	Bacteria_Actinobacteria	2012_warming
X16S_1258	1	0	0	1.59e-209	0	19	-0.577	0	Bacteria	Proteobacteria	Alphaproteobacteria	Unclassified	Unclassified	Unclassified	Bacteria_Proteobacteria	2012_warming
X16S_12580	3	7911.604278	27494	7.46e-06	0	8	0.134	0.444	Bacteria	Acidobacteria	Acidobacteria_Gp6	Unclassified	Unclassified	Gp6	Bacteria_Acidobacteria	2012_warming
X16S_1267	2	2795.64216	10958	3.61e-08	0	4	-0.238	0	Bacteria	Actinobacteria	Actinobacteria	Unclassified	Unclassified	Unclassified	Bacteria_Actinobacteria	2012_warming
X16S_1268	1	0	0	1.58e-234	0	25	0	0	Bacteria	Proteobacteria	Gammaproteobacteria	Unclassified	Unclassified	Unclassified	Bacteria_Proteobacteria	2012_warming
X16S_127	1	0	0	4.93e-09	0	9	-0.65	0	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Dactylosporangium	Bacteria_Actinobacteria	2012_warming
X16S_12734	1	0	0	1.64e-08	0	9	-0.65	0	Bacteria	Verrucomicrobia	Spartobacteria	Unclassified	Unclassified	Spartobacteria_genera_incertae_sedis	Bacteria_Verrucomicrobia	2012_warming
X16S_128	10	1782.563971	18773	1.47e-07	0.222222222	2	2.055	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Microvirga	Bacteria_Proteobacteria	2012_warming
X16S_12850	1	0	0	6.22e-07	0	11	-0.917	0	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Unclassified	Unclassified	Bacteria_Proteobacteria	2012_warming
X16S_1286	1	0	0	9.32e-07	0	1	-0.713	0	Bacteria	Verrucomicrobia	Subdivision3	Unclassified	Unclassified	Subdivision3_genera_incertae_sedis	Bacteria_Verrucomicrobia	2012_warming
X16S_129	1	0	0	2.83e-277	0	42	0	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Unclassified	Unclassified	Bacteria_Proteobacteria	2012_warming
X16S_1292	1	0	0	2.83e-277	0	41	0	0	Bacteria	Proteobacteria	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Proteobacteria	2012_warming
X16S_1296	1	0	0	2.89e-11	0	8	-0.943	0	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Unclassified	Bacteria_Planctomycetes	2012_warming
X16S_1298	2	543	1730	1.16e-07	0	1	-0.324	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Microvirga	Bacteria_Proteobacteria	2012_warming
X16S_13	12	6290.525464	36150	5.29e-08	0.060606061	2	2.67	0	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	Bacteria_Actinobacteria	2012_warming
X16S_1301	4	2595.612826	18350	3.33e-06	0	4	0.86	0	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	Chitinophagaceae	Unclassified	Bacteria_Bacteroidetes	2012_warming
X16S_13017	1	0	0	1.58e-234	0	23	0	0	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Gemmata	Bacteria_Planctomycetes	2012_warming
X16S_1303	4	4615.449971	31509	2.73e-05	0	6	1.183	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Paracraurococcus	Bacteria_Proteobacteria	2012_warming
X16S_131	4	560.5416667	3252	9.18e-09	0.333333333	2	0.212	0	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	Bacteria_Actinobacteria	2012_warming
X16S_13131	1	0	0	5.49e-10	0	3	-0.595	0	Bacteria	Acidobacteria	Acidobacteria_Gp1	Unclassified	Unclassified	Gp1	Bacteria_Acidobacteria	2012_warming
X16S_1316	1	0	0	1.82e-08	0	8	-0.943	0	Bacteria	Chloroflexi	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Chloroflexi	2012_warming
X16S_13168	4	54.71242369	365	0.036742798	0.666666667	0	-0.091	0	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Conexibacteraceae	Conexibacter	Bacteria_Actinobacteria	2012_warming
X16S_13177	1	0	0	0.011818193	0	0	-0.77	0	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	Bacteria_Actinobacteria	2012_warming
X16S_1324	1	0	0	1.58e-234	0	23	0	0	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Acidimicrobineae_incertae_sedis	Aciditerrimonas	Bacteria_Actinobacteria	2012_warming
X16S_1330	1	0	0	2.83e-277	0	33	0	0	Bacteria	Chloroflexi	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Chloroflexi	2012_warming
X16S_1332	2	1178.438919	3867	2.02e-09	0	8	0.134	0	Bacteria	Acidobacteria	Acidobacteria_Gp6	Unclassified	Unclassified	Gp6	Bacteria_Acidobacteria	2012_warming
X16S_134	1	0	0	3.05e-11	0	3	-0.595	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Pedomicrobium	Bacteria_Proteobacteria	2012_warming
X16S_136	1	0	0	1.24e-08	0	1	-0.713	0	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Cryptosporangiaceae	Cryptosporangium	Bacteria_Actinobacteria	2012_warming
X16S_1360	6	9208.237021	80315	8.61e-06	0.133333333	1	0.841	0.277	Bacteria	Acidobacteria	Acidobacteria_Gp4	Unclassified	Unclassified	Gp4	Bacteria_Acidobacteria	2012_warming
X16S_137	5	2399.997262	8341	2.78e-05	0	5	0.998	0.32	Bacteria	Acidobacteria	Acidobacteria_Gp17	Unclassified	Unclassified	Gp17	Bacteria_Acidobacteria	2012_warming
X16S_1370	1	0	0	1.34e-08	0	2	-0.708	0	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	Bacteria_Actinobacteria	2012_warming
X16S_13708	2	265.4450093	3926	3.73e-08	0	2	-0.401	0	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Unclassified	Bacteria_Actinobacteria	2012_warming
X16S_13791	2	543	4013	2.05e-10	0	18	1	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Unclassified	Unclassified	Bacteria_Proteobacteria	2012_warming
X16S_1385	1	0	0	2.83e-277	0	32	0	0	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Unclassified	2012_warming
X16S_13865	1	0	0	1.58e-234	0	21	0	0	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Unclassified	Unclassified	Bacteria_Actinobacteria	2012_warming
X16S_1387	1	0	0	2.32e-05	0	5	-0.694	0	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae 1	Paenibacillus	Bacteria_Firmicutes	2012_warming
X16S_139	2	1	1	1.58e-234	0	22	0	0	Bacteria	Acidobacteria	Acidobacteria_Gp1	Unclassified	Unclassified	Gp1	Bacteria_Acidobacteria	2012_warming
X16S_14	7	23105.39281	140790	0.037287542	0.19047619	0	0.361	0.244	Bacteria	Acidobacteria	Acidobacteria_Gp1	Unclassified	Unclassified	Gp1	Bacteria_Acidobacteria	2012_warming
X16S_140	1	0	0	2.83e-277	0	37	0	0	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	Chitinophagaceae	Terrimonas	Bacteria_Bacteroidetes	2012_warming
X16S_1405	3	1085	3503	2.61e-05	0	5	0.434	0	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Unclassified	2012_warming
X16S_14079	2	1	1	1.58e-234	0	23	0	0	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Unclassified	Unclassified	Bacteria_Proteobacteria	2012_warming
X16S_141	8	7584.571112	33049	2.45e-08	0	2	0.827	0.375	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Bacteria_Proteobacteria	2012_warming
X16S_14146	1	0	0	5.19e-08	0	5	-0.694	0	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Unclassified	2012_warming
X16S_143	1	0	0	2.84e-10	0	2	-0.708	0	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Curtobacterium	Bacteria_Actinobacteria	2012_warming
X16S_1430	1	0	0	4.94e-11	0	10	-0.979	0	Bacteria	Bacteroidetes	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Bacteroidetes	2012_warming
X16S_1432	1	0	0	1.35e-09	0	2	-0.708	0	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Unclassified	Bacteria_Planctomycetes	2012_warming
X16S_1434	2	866.4161167	6557	2.69e-05	0	5	-0.13	0	Bacteria	Firmicutes	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Firmicutes	2012_warming
X16S_14351	7	3697.374739	22636	7.78e-08	0.19047619	2	0.827	0.244	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia	Bacteria_Proteobacteria	2012_warming
X16S_14458	1	0	0	2.83e-277	0	82	0	0	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Catellatospora	Bacteria_Actinobacteria	2012_warming
X16S_1457	1	0	0	2.83e-277	0	80	0	0	Bacteria	Verrucomicrobia	Subdivision3	Unclassified	Unclassified	Subdivision3_genera_incertae_sedis	Bacteria_Verrucomicrobia	2012_warming
X16S_14574	4	389.0515521	2830	0.022654279	0.666666667	0	-0.091	0	Bacteria	Acidobacteria	Acidobacteria_Gp3	Unclassified	Unclassified	Gp3	Bacteria_Acidobacteria	2012_warming
X16S_14601	10	565.9824842	6630	0.252809972	0.622222222	12	0.912	0	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae 1	Bacillus	Bacteria_Firmicutes	2012_warming
X16S_1465	2	543	3375	2.38e-06	0	7	-0.088	0	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Unclassified	2012_warming
X16S_1467	1	0	0	2.74e-06	0	4	-0.787	0	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	Bacteria_Proteobacteria	2012_warming
X16S_147	3	1085	5979	5.82e-06	0	11	1.376	0	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	Bacteria_Gemmatimonadetes	2012_warming
X16S_1473	1	0	0	3.69e-07	0	4	-0.787	0	Bacteria	Chloroflexi	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Chloroflexi	2012_warming
X16S_14733	2	6	6	7.79e-198	0	15	0.447	0	Bacteria	Actinobacteria	Actinobacteria	Unclassified	Unclassified	Unclassified	Bacteria_Actinobacteria	2012_warming
X16S_14736	10	405.5648164	4976	0.283585104	0.777777778	12	0.654	0.18	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae 1	Unclassified	Bacteria_Firmicutes	2012_warming
X16S_1475	1	0	0	0.002734253	0	0	-0.77	0	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	Chitinophagaceae	Terrimonas	Bacteria_Bacteroidetes	2012_warming
X16S_1479	1	0	0	0.001655606	0	0	-0.77	0	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Vampirovibrio	Bacteria_Proteobacteria	2012_warming
X16S_148	3	543	2292	5.85e-09	0.333333333	9	0.381	0	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Unclassified	2012_warming
X16S_14867	1	0	0	2.83e-277	0	69	0	0	Bacteria	Verrucomicrobia	Spartobacteria	Unclassified	Unclassified	Spartobacteria_genera_incertae_sedis	Bacteria_Verrucomicrobia	2012_warming
X16S_149	3	7	7	6.65e-198	0	15	1.788	0	Bacteria	Actinobacteria	Actinobacteria	Unclassified	Unclassified	Unclassified	Bacteria_Actinobacteria	2012_warming
X16S_14991	2	13778.02166	100797	5.18e-05	0	1	-0.324	0	Bacteria	Acidobacteria	Acidobacteria_Gp6	Unclassified	Unclassified	Gp6	Bacteria_Acidobacteria	2012_warming
