node1	node2	sign	year_trt	edge
X16S_101	X16S_22477	 1	2013_warming	X16S_101__X16S_22477
X16S_391	X16S_1010	 1	2013_warming	X16S_391__X16S_1010
X16S_1961	X16S_10102	-1	2013_warming	X16S_1961__X16S_10102
X16S_10102	X16S_21973	-1	2013_warming	X16S_10102__X16S_21973
X16S_14	X16S_102	 1	2013_warming	X16S_14__X16S_102
X16S_102	X16S_16210	 1	2013_warming	X16S_102__X16S_16210
X16S_102	X16S_187	 1	2013_warming	X16S_102__X16S_187
X16S_102	X16S_18800	 1	2013_warming	X16S_102__X16S_18800
X16S_102	X16S_20797	 1	2013_warming	X16S_102__X16S_20797
X16S_21	X16S_102	 1	2013_warming	X16S_21__X16S_102
X16S_102	X16S_215	 1	2013_warming	X16S_102__X16S_215
X16S_102	X16S_223	 1	2013_warming	X16S_102__X16S_223
X16S_102	X16S_24248	 1	2013_warming	X16S_102__X16S_24248
X16S_102	X16S_245	 1	2013_warming	X16S_102__X16S_245
X16S_102	X16S_269	 1	2013_warming	X16S_102__X16S_269
X16S_102	X16S_322	 1	2013_warming	X16S_102__X16S_322
X16S_102	X16S_385	 1	2013_warming	X16S_102__X16S_385
X16S_102	X16S_389	 1	2013_warming	X16S_102__X16S_389
X16S_49	X16S_102	 1	2013_warming	X16S_49__X16S_102
X16S_102	X16S_495	 1	2013_warming	X16S_102__X16S_495
X16S_102	X16S_496	 1	2013_warming	X16S_102__X16S_496
X16S_102	X16S_511	 1	2013_warming	X16S_102__X16S_511
X16S_102	X16S_513	 1	2013_warming	X16S_102__X16S_513
X16S_102	X16S_526	 1	2013_warming	X16S_102__X16S_526
X16S_102	X16S_637	 1	2013_warming	X16S_102__X16S_637
X16S_102	X16S_689	 1	2013_warming	X16S_102__X16S_689
X16S_102	X16S_695	 1	2013_warming	X16S_102__X16S_695
X16S_70	X16S_102	 1	2013_warming	X16S_70__X16S_102
X16S_81	X16S_102	 1	2013_warming	X16S_81__X16S_102
X16S_102	X16S_963	 1	2013_warming	X16S_102__X16S_963
X16S_997	X16S_1021	-1	2013_warming	X16S_997__X16S_1021
X16S_103	X16S_1957	 1	2013_warming	X16S_103__X16S_1957
X16S_103	X16S_274	 1	2013_warming	X16S_103__X16S_274
X16S_62	X16S_103	 1	2013_warming	X16S_62__X16S_103
X16S_103	X16S_6522	 1	2013_warming	X16S_103__X16S_6522
X16S_103	X16S_7423	 1	2013_warming	X16S_103__X16S_7423
X16S_1035	X16S_1181	-1	2013_warming	X16S_1035__X16S_1181
X16S_1035	X16S_1211	-1	2013_warming	X16S_1035__X16S_1211
X16S_1035	X16S_13233	-1	2013_warming	X16S_1035__X16S_13233
X16S_1035	X16S_1696	-1	2013_warming	X16S_1035__X16S_1696
X16S_1035	X16S_19930	-1	2013_warming	X16S_1035__X16S_19930
X16S_214	X16S_1035	 1	2013_warming	X16S_214__X16S_1035
X16S_1035	X16S_21876	-1	2013_warming	X16S_1035__X16S_21876
X16S_1035	X16S_23771	-1	2013_warming	X16S_1035__X16S_23771
X16S_1035	X16S_24825	-1	2013_warming	X16S_1035__X16S_24825
X16S_1035	X16S_2528	-1	2013_warming	X16S_1035__X16S_2528
X16S_1035	X16S_2700	-1	2013_warming	X16S_1035__X16S_2700
X16S_1035	X16S_2948	-1	2013_warming	X16S_1035__X16S_2948
X16S_1035	X16S_3067	-1	2013_warming	X16S_1035__X16S_3067
X16S_1035	X16S_5328	-1	2013_warming	X16S_1035__X16S_5328
X16S_1035	X16S_5973	-1	2013_warming	X16S_1035__X16S_5973
X16S_598	X16S_1035	-1	2013_warming	X16S_598__X16S_1035
X16S_1035	X16S_6497	-1	2013_warming	X16S_1035__X16S_6497
X16S_116	X16S_1037	 1	2013_warming	X16S_116__X16S_1037
X16S_144	X16S_1037	 1	2013_warming	X16S_144__X16S_1037
X16S_1037	X16S_18641	 1	2013_warming	X16S_1037__X16S_18641
X16S_1045	X16S_3712	-1	2013_warming	X16S_1045__X16S_3712
X16S_1046	X16S_14736	 1	2013_warming	X16S_1046__X16S_14736
X16S_5	X16S_1046	 1	2013_warming	X16S_5__X16S_1046
X16S_10488	X16S_19050	-1	2013_warming	X16S_10488__X16S_19050
X16S_105	X16S_16106	 1	2013_warming	X16S_105__X16S_16106
X16S_105	X16S_2953	 1	2013_warming	X16S_105__X16S_2953
X16S_32	X16S_105	 1	2013_warming	X16S_32__X16S_105
X16S_106	X16S_20810	 1	2013_warming	X16S_106__X16S_20810
X16S_106	X16S_214	 1	2013_warming	X16S_106__X16S_214
X16S_41	X16S_106	 1	2013_warming	X16S_41__X16S_106
X16S_106	X16S_516	 1	2013_warming	X16S_106__X16S_516
X16S_106	X16S_718	 1	2013_warming	X16S_106__X16S_718
X16S_79	X16S_106	 1	2013_warming	X16S_79__X16S_106
X16S_124	X16S_1061	 1	2013_warming	X16S_124__X16S_1061
X16S_15	X16S_1061	 1	2013_warming	X16S_15__X16S_1061
X16S_200	X16S_1061	 1	2013_warming	X16S_200__X16S_1061
X16S_1061	X16S_3634	 1	2013_warming	X16S_1061__X16S_3634
X16S_60	X16S_1061	 1	2013_warming	X16S_60__X16S_1061
X16S_1070	X16S_1087	-1	2013_warming	X16S_1070__X16S_1087
X16S_1070	X16S_2453	-1	2013_warming	X16S_1070__X16S_2453
X16S_915	X16S_1075	-1	2013_warming	X16S_915__X16S_1075
X16S_1084	X16S_11034	 1	2013_warming	X16S_1084__X16S_11034
X16S_12	X16S_1084	 1	2013_warming	X16S_12__X16S_1084
X16S_1084	X16S_1360	 1	2013_warming	X16S_1084__X16S_1360
X16S_155	X16S_1084	 1	2013_warming	X16S_155__X16S_1084
X16S_1084	X16S_4687	 1	2013_warming	X16S_1084__X16S_4687
X16S_1084	X16S_8598	 1	2013_warming	X16S_1084__X16S_8598
X16S_1089	X16S_14069	-1	2013_warming	X16S_1089__X16S_14069
X16S_1089	X16S_1410	-1	2013_warming	X16S_1089__X16S_1410
X16S_1089	X16S_1773	-1	2013_warming	X16S_1089__X16S_1773
X16S_1089	X16S_21666	-1	2013_warming	X16S_1089__X16S_21666
X16S_1089	X16S_2359	-1	2013_warming	X16S_1089__X16S_2359
X16S_1089	X16S_2453	-1	2013_warming	X16S_1089__X16S_2453
X16S_1089	X16S_2663	-1	2013_warming	X16S_1089__X16S_2663
X16S_1089	X16S_3067	-1	2013_warming	X16S_1089__X16S_3067
X16S_1089	X16S_3759	-1	2013_warming	X16S_1089__X16S_3759
X16S_1091	X16S_11165	-1	2013_warming	X16S_1091__X16S_11165
X16S_1091	X16S_17744	-1	2013_warming	X16S_1091__X16S_17744
X16S_1091	X16S_2156	-1	2013_warming	X16S_1091__X16S_2156
X16S_1091	X16S_2351	-1	2013_warming	X16S_1091__X16S_2351
X16S_1091	X16S_2528	-1	2013_warming	X16S_1091__X16S_2528
X16S_1091	X16S_3788	-1	2013_warming	X16S_1091__X16S_3788
X16S_997	X16S_1091	-1	2013_warming	X16S_997__X16S_1091
X16S_1092	X16S_2351	-1	2013_warming	X16S_1092__X16S_2351
X16S_1092	X16S_25392	 1	2013_warming	X16S_1092__X16S_25392
X16S_285	X16S_1092	 1	2013_warming	X16S_285__X16S_1092
X16S_395	X16S_1092	 1	2013_warming	X16S_395__X16S_1092
X16S_1093	X16S_1721	 1	2013_warming	X16S_1093__X16S_1721
X16S_1093	X16S_2592	-1	2013_warming	X16S_1093__X16S_2592
X16S_1093	X16S_2759	 1	2013_warming	X16S_1093__X16S_2759
X16S_1094	X16S_1714	-1	2013_warming	X16S_1094__X16S_1714
X16S_1094	X16S_23416	-1	2013_warming	X16S_1094__X16S_23416
X16S_1094	X16S_5249	-1	2013_warming	X16S_1094__X16S_5249
X16S_1099	X16S_11445	-1	2013_warming	X16S_1099__X16S_11445
X16S_1099	X16S_2419	-1	2013_warming	X16S_1099__X16S_2419
X16S_1099	X16S_4075	-1	2013_warming	X16S_1099__X16S_4075
X16S_11	X16S_16	 1	2013_warming	X16S_11__X16S_16
X16S_11	X16S_8849	 1	2013_warming	X16S_11__X16S_8849
X16S_110	X16S_112	 1	2013_warming	X16S_110__X16S_112
X16S_110	X16S_121	 1	2013_warming	X16S_110__X16S_121
X16S_110	X16S_136	 1	2013_warming	X16S_110__X16S_136
X16S_110	X16S_141	 1	2013_warming	X16S_110__X16S_141
X16S_110	X16S_167	 1	2013_warming	X16S_110__X16S_167
X16S_110	X16S_185	 1	2013_warming	X16S_110__X16S_185
X16S_110	X16S_19287	 1	2013_warming	X16S_110__X16S_19287
X16S_110	X16S_23536	 1	2013_warming	X16S_110__X16S_23536
X16S_110	X16S_514	 1	2013_warming	X16S_110__X16S_514
X16S_59	X16S_110	 1	2013_warming	X16S_59__X16S_110
X16S_1101	X16S_1203	 1	2013_warming	X16S_1101__X16S_1203
X16S_14	X16S_1101	 1	2013_warming	X16S_14__X16S_1101
X16S_15	X16S_1101	 1	2013_warming	X16S_15__X16S_1101
X16S_171	X16S_1101	 1	2013_warming	X16S_171__X16S_1101
X16S_200	X16S_1101	 1	2013_warming	X16S_200__X16S_1101
X16S_304	X16S_1101	 1	2013_warming	X16S_304__X16S_1101
X16S_49	X16S_1101	 1	2013_warming	X16S_49__X16S_1101
X16S_53	X16S_1101	 1	2013_warming	X16S_53__X16S_1101
X16S_537	X16S_1101	 1	2013_warming	X16S_537__X16S_1101
X16S_60	X16S_1101	 1	2013_warming	X16S_60__X16S_1101
X16S_864	X16S_1101	 1	2013_warming	X16S_864__X16S_1101
X16S_12	X16S_11034	 1	2013_warming	X16S_12__X16S_11034
X16S_11034	X16S_21915	 1	2013_warming	X16S_11034__X16S_21915
X16S_2759	X16S_11034	 1	2013_warming	X16S_2759__X16S_11034
X16S_4687	X16S_11034	 1	2013_warming	X16S_4687__X16S_11034
X16S_151	X16S_11054	 1	2013_warming	X16S_151__X16S_11054
X16S_214	X16S_11054	 1	2013_warming	X16S_214__X16S_11054
X16S_420	X16S_11054	 1	2013_warming	X16S_420__X16S_11054
X16S_1107	X16S_1336	-1	2013_warming	X16S_1107__X16S_1336
X16S_1107	X16S_21666	-1	2013_warming	X16S_1107__X16S_21666
X16S_1107	X16S_2528	-1	2013_warming	X16S_1107__X16S_2528
X16S_1107	X16S_3067	-1	2013_warming	X16S_1107__X16S_3067
X16S_4687	X16S_11099	 1	2013_warming	X16S_4687__X16S_11099
X16S_54	X16S_11099	 1	2013_warming	X16S_54__X16S_11099
X16S_111	X16S_140	 1	2013_warming	X16S_111__X16S_140
X16S_111	X16S_170	 1	2013_warming	X16S_111__X16S_170
X16S_111	X16S_176	 1	2013_warming	X16S_111__X16S_176
X16S_111	X16S_194	 1	2013_warming	X16S_111__X16S_194
X16S_111	X16S_21915	 1	2013_warming	X16S_111__X16S_21915
X16S_111	X16S_25392	 1	2013_warming	X16S_111__X16S_25392
X16S_11165	X16S_15948	-1	2013_warming	X16S_11165__X16S_15948
X16S_11165	X16S_16366	-1	2013_warming	X16S_11165__X16S_16366
X16S_1778	X16S_11165	-1	2013_warming	X16S_1778__X16S_11165
X16S_11165	X16S_18671	-1	2013_warming	X16S_11165__X16S_18671
X16S_11165	X16S_18997	-1	2013_warming	X16S_11165__X16S_18997
X16S_11165	X16S_22242	-1	2013_warming	X16S_11165__X16S_22242
X16S_11165	X16S_23738	-1	2013_warming	X16S_11165__X16S_23738
X16S_2697	X16S_11165	-1	2013_warming	X16S_2697__X16S_11165
X16S_406	X16S_11165	-1	2013_warming	X16S_406__X16S_11165
X16S_415	X16S_11165	-1	2013_warming	X16S_415__X16S_11165
X16S_490	X16S_11165	-1	2013_warming	X16S_490__X16S_11165
X16S_504	X16S_11165	-1	2013_warming	X16S_504__X16S_11165
X16S_507	X16S_11165	-1	2013_warming	X16S_507__X16S_11165
X16S_561	X16S_11165	-1	2013_warming	X16S_561__X16S_11165
X16S_630	X16S_11165	-1	2013_warming	X16S_630__X16S_11165
X16S_714	X16S_11165	-1	2013_warming	X16S_714__X16S_11165
X16S_901	X16S_11165	-1	2013_warming	X16S_901__X16S_11165
X16S_112	X16S_1164	 1	2013_warming	X16S_112__X16S_1164
X16S_112	X16S_121	 1	2013_warming	X16S_112__X16S_121
X16S_112	X16S_141	 1	2013_warming	X16S_112__X16S_141
X16S_112	X16S_14293	 1	2013_warming	X16S_112__X16S_14293
X16S_112	X16S_22338	 1	2013_warming	X16S_112__X16S_22338
X16S_112	X16S_413	 1	2013_warming	X16S_112__X16S_413
X16S_112	X16S_514	 1	2013_warming	X16S_112__X16S_514
X16S_1129	X16S_1202	 1	2013_warming	X16S_1129__X16S_1202
X16S_52	X16S_1133	 1	2013_warming	X16S_52__X16S_1133
X16S_114	X16S_279	 1	2013_warming	X16S_114__X16S_279
X16S_3	X16S_114	 1	2013_warming	X16S_3__X16S_114
X16S_114	X16S_482	 1	2013_warming	X16S_114__X16S_482
X16S_97	X16S_114	 1	2013_warming	X16S_97__X16S_114
X16S_1143	X16S_1867	-1	2013_warming	X16S_1143__X16S_1867
X16S_1715	X16S_11444	-1	2013_warming	X16S_1715__X16S_11444
X16S_11445	X16S_12203	-1	2013_warming	X16S_11445__X16S_12203
X16S_11446	X16S_14069	-1	2013_warming	X16S_11446__X16S_14069
X16S_1149	X16S_24047	-1	2013_warming	X16S_1149__X16S_24047
X16S_115	X16S_123	 1	2013_warming	X16S_115__X16S_123
X16S_1153	X16S_1552	 1	2013_warming	X16S_1153__X16S_1552
X16S_162	X16S_1153	 1	2013_warming	X16S_162__X16S_1153
X16S_39	X16S_1153	 1	2013_warming	X16S_39__X16S_1153
X16S_1155	X16S_16106	 1	2013_warming	X16S_1155__X16S_16106
X16S_1156	X16S_13233	-1	2013_warming	X16S_1156__X16S_13233
X16S_1156	X16S_1696	-1	2013_warming	X16S_1156__X16S_1696
X16S_1156	X16S_2142	-1	2013_warming	X16S_1156__X16S_2142
X16S_116	X16S_18641	 1	2013_warming	X16S_116__X16S_18641
X16S_116	X16S_21361	 1	2013_warming	X16S_116__X16S_21361
X16S_116	X16S_24220	 1	2013_warming	X16S_116__X16S_24220
X16S_116	X16S_794	 1	2013_warming	X16S_116__X16S_794
X16S_598	X16S_1163	-1	2013_warming	X16S_598__X16S_1163
X16S_124	X16S_1168	 1	2013_warming	X16S_124__X16S_1168
X16S_1168	X16S_25632	-1	2013_warming	X16S_1168__X16S_25632
X16S_117	X16S_141	 1	2013_warming	X16S_117__X16S_141
X16S_121	X16S_1172	 1	2013_warming	X16S_121__X16S_1172
X16S_1172	X16S_5730	 1	2013_warming	X16S_1172__X16S_5730
X16S_435	X16S_1178	-1	2013_warming	X16S_435__X16S_1178
X16S_11791	X16S_14736	 1	2013_warming	X16S_11791__X16S_14736
X16S_2293	X16S_11791	 1	2013_warming	X16S_2293__X16S_11791
X16S_11791	X16S_24090	 1	2013_warming	X16S_11791__X16S_24090
X16S_50	X16S_11791	 1	2013_warming	X16S_50__X16S_11791
X16S_118	X16S_179	 1	2013_warming	X16S_118__X16S_179
X16S_118	X16S_18641	 1	2013_warming	X16S_118__X16S_18641
X16S_118	X16S_20797	 1	2013_warming	X16S_118__X16S_20797
X16S_118	X16S_215	 1	2013_warming	X16S_118__X16S_215
X16S_118	X16S_229	 1	2013_warming	X16S_118__X16S_229
X16S_118	X16S_2932	 1	2013_warming	X16S_118__X16S_2932
X16S_118	X16S_443	 1	2013_warming	X16S_118__X16S_443
X16S_49	X16S_118	 1	2013_warming	X16S_49__X16S_118
X16S_60	X16S_118	 1	2013_warming	X16S_60__X16S_118
X16S_118	X16S_713	 1	2013_warming	X16S_118__X16S_713
X16S_75	X16S_118	 1	2013_warming	X16S_75__X16S_118
X16S_118	X16S_794	 1	2013_warming	X16S_118__X16S_794
X16S_81	X16S_118	 1	2013_warming	X16S_81__X16S_118
X16S_118	X16S_855	 1	2013_warming	X16S_118__X16S_855
X16S_118	X16S_883	 1	2013_warming	X16S_118__X16S_883
X16S_1181	X16S_1787	-1	2013_warming	X16S_1181__X16S_1787
X16S_1181	X16S_21973	-1	2013_warming	X16S_1181__X16S_21973
X16S_1181	X16S_24739	-1	2013_warming	X16S_1181__X16S_24739
X16S_1181	X16S_4019	-1	2013_warming	X16S_1181__X16S_4019
X16S_420	X16S_1181	-1	2013_warming	X16S_420__X16S_1181
X16S_716	X16S_1181	-1	2013_warming	X16S_716__X16S_1181
X16S_881	X16S_1181	-1	2013_warming	X16S_881__X16S_1181
X16S_97	X16S_1181	-1	2013_warming	X16S_97__X16S_1181
X16S_11826	X16S_21929	 1	2013_warming	X16S_11826__X16S_21929
X16S_6506	X16S_11826	 1	2013_warming	X16S_6506__X16S_11826
X16S_119	X16S_200	 1	2013_warming	X16S_119__X16S_200
X16S_119	X16S_338	 1	2013_warming	X16S_119__X16S_338
X16S_119	X16S_892	 1	2013_warming	X16S_119__X16S_892
X16S_598	X16S_1192	-1	2013_warming	X16S_598__X16S_1192
X16S_81	X16S_11931	 1	2013_warming	X16S_81__X16S_11931
X16S_932	X16S_11931	-1	2013_warming	X16S_932__X16S_11931
X16S_1506	X16S_11955	-1	2013_warming	X16S_1506__X16S_11955
X16S_997	X16S_11955	-1	2013_warming	X16S_997__X16S_11955
X16S_1787	X16S_11972	-1	2013_warming	X16S_1787__X16S_11972
X16S_12	X16S_21876	-1	2013_warming	X16S_12__X16S_21876
X16S_3	X16S_12	 1	2013_warming	X16S_3__X16S_12
X16S_12	X16S_448	 1	2013_warming	X16S_12__X16S_448
X16S_12	X16S_4687	 1	2013_warming	X16S_12__X16S_4687
X16S_12	X16S_478	 1	2013_warming	X16S_12__X16S_478
X16S_12	X16S_66	 1	2013_warming	X16S_12__X16S_66
X16S_12	X16S_6608	 1	2013_warming	X16S_12__X16S_6608
X16S_12	X16S_948	 1	2013_warming	X16S_12__X16S_948
X16S_817	X16S_12023	 1	2013_warming	X16S_817__X16S_12023
X16S_565	X16S_1203	 1	2013_warming	X16S_565__X16S_1203
X16S_437	X16S_12094	 1	2013_warming	X16S_437__X16S_12094
X16S_121	X16S_128	 1	2013_warming	X16S_121__X16S_128
X16S_121	X16S_141	 1	2013_warming	X16S_121__X16S_141
X16S_121	X16S_22874	 1	2013_warming	X16S_121__X16S_22874
X16S_121	X16S_462	 1	2013_warming	X16S_121__X16S_462
X16S_1211	X16S_1728	-1	2013_warming	X16S_1211__X16S_1728
X16S_420	X16S_1211	-1	2013_warming	X16S_420__X16S_1211
X16S_1214	X16S_1867	-1	2013_warming	X16S_1214__X16S_1867
X16S_839	X16S_1214	 1	2013_warming	X16S_839__X16S_1214
X16S_1218	X16S_2445	-1	2013_warming	X16S_1218__X16S_2445
X16S_1223	X16S_19501	 1	2013_warming	X16S_1223__X16S_19501
X16S_33	X16S_1226	 1	2013_warming	X16S_33__X16S_1226
X16S_489	X16S_1226	 1	2013_warming	X16S_489__X16S_1226
X16S_1228	X16S_1475	 1	2013_warming	X16S_1228__X16S_1475
X16S_196	X16S_1228	-1	2013_warming	X16S_196__X16S_1228
X16S_1228	X16S_21876	-1	2013_warming	X16S_1228__X16S_21876
X16S_3	X16S_1228	 1	2013_warming	X16S_3__X16S_1228
X16S_503	X16S_1228	 1	2013_warming	X16S_503__X16S_1228
X16S_346	X16S_1229	 1	2013_warming	X16S_346__X16S_1229
X16S_123	X16S_406	 1	2013_warming	X16S_123__X16S_406
X16S_1230	X16S_26094	 1	2013_warming	X16S_1230__X16S_26094
X16S_273	X16S_12310	 1	2013_warming	X16S_273__X16S_12310
X16S_350	X16S_12310	 1	2013_warming	X16S_350__X16S_12310
X16S_38	X16S_12310	 1	2013_warming	X16S_38__X16S_12310
X16S_33	X16S_12359	 1	2013_warming	X16S_33__X16S_12359
X16S_124	X16S_165	 1	2013_warming	X16S_124__X16S_165
X16S_124	X16S_23091	 1	2013_warming	X16S_124__X16S_23091
X16S_1244	X16S_1612	-1	2013_warming	X16S_1244__X16S_1612
X16S_304	X16S_12516	 1	2013_warming	X16S_304__X16S_12516
X16S_68	X16S_12516	 1	2013_warming	X16S_68__X16S_12516
X16S_1253	X16S_1410	-1	2013_warming	X16S_1253__X16S_1410
X16S_235	X16S_1254	 1	2013_warming	X16S_235__X16S_1254
X16S_190	X16S_12543	 1	2013_warming	X16S_190__X16S_12543
X16S_12543	X16S_21239	 1	2013_warming	X16S_12543__X16S_21239
X16S_61	X16S_12543	 1	2013_warming	X16S_61__X16S_12543
X16S_75	X16S_12543	 1	2013_warming	X16S_75__X16S_12543
X16S_758	X16S_12543	 1	2013_warming	X16S_758__X16S_12543
X16S_1410	X16S_12550	-1	2013_warming	X16S_1410__X16S_12550
X16S_997	X16S_12550	-1	2013_warming	X16S_997__X16S_12550
X16S_678	X16S_12580	 1	2013_warming	X16S_678__X16S_12580
X16S_126	X16S_287	 1	2013_warming	X16S_126__X16S_287
X16S_32	X16S_126	 1	2013_warming	X16S_32__X16S_126
X16S_43	X16S_126	 1	2013_warming	X16S_43__X16S_126
X16S_7	X16S_126	 1	2013_warming	X16S_7__X16S_126
X16S_12734	X16S_19079	 1	2013_warming	X16S_12734__X16S_19079
X16S_1958	X16S_12734	 1	2013_warming	X16S_1958__X16S_12734
X16S_2	X16S_12734	 1	2013_warming	X16S_2__X16S_12734
X16S_12734	X16S_20055	 1	2013_warming	X16S_12734__X16S_20055
X16S_12734	X16S_22064	 1	2013_warming	X16S_12734__X16S_22064
X16S_2445	X16S_12775	-1	2013_warming	X16S_2445__X16S_12775
X16S_3823	X16S_12775	-1	2013_warming	X16S_3823__X16S_12775
X16S_59	X16S_128	 1	2013_warming	X16S_59__X16S_128
X16S_1285	X16S_14069	-1	2013_warming	X16S_1285__X16S_14069
X16S_1285	X16S_14213	-1	2013_warming	X16S_1285__X16S_14213
X16S_1285	X16S_3061	-1	2013_warming	X16S_1285__X16S_3061
X16S_1285	X16S_3759	-1	2013_warming	X16S_1285__X16S_3759
X16S_1285	X16S_5361	-1	2013_warming	X16S_1285__X16S_5361
X16S_1285	X16S_7676	-1	2013_warming	X16S_1285__X16S_7676
X16S_884	X16S_1285	-1	2013_warming	X16S_884__X16S_1285
X16S_129	X16S_162	 1	2013_warming	X16S_129__X16S_162
X16S_129	X16S_4687	 1	2013_warming	X16S_129__X16S_4687
X16S_129	X16S_685	 1	2013_warming	X16S_129__X16S_685
X16S_1296	X16S_6522	 1	2013_warming	X16S_1296__X16S_6522
X16S_1298	X16S_23536	 1	2013_warming	X16S_1298__X16S_23536
X16S_13	X16S_167	 1	2013_warming	X16S_13__X16S_167
X16S_13	X16S_181	 1	2013_warming	X16S_13__X16S_181
X16S_13	X16S_26	 1	2013_warming	X16S_13__X16S_26
X16S_1300	X16S_1506	-1	2013_warming	X16S_1300__X16S_1506
X16S_1300	X16S_2465	-1	2013_warming	X16S_1300__X16S_2465
X16S_1300	X16S_4167	-1	2013_warming	X16S_1300__X16S_4167
X16S_1300	X16S_4931	-1	2013_warming	X16S_1300__X16S_4931
X16S_997	X16S_1300	-1	2013_warming	X16S_997__X16S_1300
X16S_131	X16S_1370	 1	2013_warming	X16S_131__X16S_1370
X16S_88	X16S_131	 1	2013_warming	X16S_88__X16S_131
X16S_2663	X16S_13109	-1	2013_warming	X16S_2663__X16S_13109
X16S_3759	X16S_13109	-1	2013_warming	X16S_3759__X16S_13109
X16S_251	X16S_1313	 1	2013_warming	X16S_251__X16S_1313
X16S_1314	X16S_2053	-1	2013_warming	X16S_1314__X16S_2053
X16S_80	X16S_13164	 1	2013_warming	X16S_80__X16S_13164
X16S_15	X16S_13177	 1	2013_warming	X16S_15__X16S_13177
X16S_200	X16S_13177	 1	2013_warming	X16S_200__X16S_13177
X16S_13177	X16S_23906	 1	2013_warming	X16S_13177__X16S_23906
X16S_3634	X16S_13177	 1	2013_warming	X16S_3634__X16S_13177
X16S_53	X16S_13177	 1	2013_warming	X16S_53__X16S_13177
X16S_60	X16S_13177	 1	2013_warming	X16S_60__X16S_13177
X16S_604	X16S_13177	 1	2013_warming	X16S_604__X16S_13177
X16S_958	X16S_13177	 1	2013_warming	X16S_958__X16S_13177
X16S_132	X16S_1773	 1	2013_warming	X16S_132__X16S_1773
X16S_132	X16S_1988	 1	2013_warming	X16S_132__X16S_1988
X16S_132	X16S_200	 1	2013_warming	X16S_132__X16S_200
X16S_132	X16S_5062	 1	2013_warming	X16S_132__X16S_5062
X16S_132	X16S_584	 1	2013_warming	X16S_132__X16S_584
X16S_1771	X16S_13233	-1	2013_warming	X16S_1771__X16S_13233
X16S_1787	X16S_13233	-1	2013_warming	X16S_1787__X16S_13233
X16S_13233	X16S_21973	-1	2013_warming	X16S_13233__X16S_21973
X16S_13233	X16S_24739	-1	2013_warming	X16S_13233__X16S_24739
X16S_13233	X16S_24893	-1	2013_warming	X16S_13233__X16S_24893
X16S_13233	X16S_25976	-1	2013_warming	X16S_13233__X16S_25976
X16S_385	X16S_13233	 1	2013_warming	X16S_385__X16S_13233
X16S_4019	X16S_13233	-1	2013_warming	X16S_4019__X16S_13233
X16S_420	X16S_13233	-1	2013_warming	X16S_420__X16S_13233
X16S_716	X16S_13233	-1	2013_warming	X16S_716__X16S_13233
X16S_881	X16S_13233	-1	2013_warming	X16S_881__X16S_13233
X16S_1336	X16S_1685	-1	2013_warming	X16S_1336__X16S_1685
X16S_1336	X16S_2187	-1	2013_warming	X16S_1336__X16S_2187
X16S_1336	X16S_2508	-1	2013_warming	X16S_1336__X16S_2508
X16S_134	X16S_176	 1	2013_warming	X16S_134__X16S_176
X16S_134	X16S_194	 1	2013_warming	X16S_134__X16S_194
X16S_30	X16S_134	-1	2013_warming	X16S_30__X16S_134
X16S_134	X16S_3634	-1	2013_warming	X16S_134__X16S_3634
X16S_4	X16S_134	-1	2013_warming	X16S_4__X16S_134
X16S_134	X16S_604	-1	2013_warming	X16S_134__X16S_604
X16S_1345	X16S_1714	-1	2013_warming	X16S_1345__X16S_1714
X16S_1345	X16S_1961	-1	2013_warming	X16S_1345__X16S_1961
X16S_135	X16S_2293	 1	2013_warming	X16S_135__X16S_2293
X16S_13563	X16S_24062	-1	2013_warming	X16S_13563__X16S_24062
X16S_2445	X16S_13563	-1	2013_warming	X16S_2445__X16S_13563
X16S_6972	X16S_13563	-1	2013_warming	X16S_6972__X16S_13563
X16S_1357	X16S_19837	-1	2013_warming	X16S_1357__X16S_19837
X16S_997	X16S_1357	-1	2013_warming	X16S_997__X16S_1357
X16S_211	X16S_1360	 1	2013_warming	X16S_211__X16S_1360
X16S_394	X16S_1360	 1	2013_warming	X16S_394__X16S_1360
X16S_1360	X16S_4687	 1	2013_warming	X16S_1360__X16S_4687
X16S_1360	X16S_8598	 1	2013_warming	X16S_1360__X16S_8598
X16S_14	X16S_137	-1	2013_warming	X16S_14__X16S_137
X16S_137	X16S_1988	-1	2013_warming	X16S_137__X16S_1988
X16S_39	X16S_137	 1	2013_warming	X16S_39__X16S_137
X16S_137	X16S_466	 1	2013_warming	X16S_137__X16S_466
X16S_137	X16S_4687	 1	2013_warming	X16S_137__X16S_4687
X16S_137	X16S_8598	 1	2013_warming	X16S_137__X16S_8598
X16S_1370	X16S_2013	 1	2013_warming	X16S_1370__X16S_2013
X16S_482	X16S_1370	 1	2013_warming	X16S_482__X16S_1370
X16S_88	X16S_1370	 1	2013_warming	X16S_88__X16S_1370
X16S_55	X16S_13791	 1	2013_warming	X16S_55__X16S_13791
X16S_1381	X16S_3925	-1	2013_warming	X16S_1381__X16S_3925
X16S_1382	X16S_3067	-1	2013_warming	X16S_1382__X16S_3067
X16S_598	X16S_1382	-1	2013_warming	X16S_598__X16S_1382
X16S_1384	X16S_1989	 1	2013_warming	X16S_1384__X16S_1989
X16S_139	X16S_187	 1	2013_warming	X16S_139__X16S_187
X16S_139	X16S_21929	 1	2013_warming	X16S_139__X16S_21929
