Name	node.degree	node.betw	node.stress	node.evcent	Clustering.Coefficient	No. module	Zi	Pi	Domain	Phylum	Class	Order	Family	Genus	Domain_Phylum
X16S_360	2	618	8966	0.002361888	0	3	-0.558	0	Bacteria	Nitrospira	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira	Bacteria_Nitrospira
X16S_361	1	0	0	0.000796855	0	1	-0.615	0	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	Bacteria_Proteobacteria
X16S_362	2	295.5463131	4150	0.001908544	0	6	-0.081	0	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Unclassified	Unclassified	Bacteria_Proteobacteria
X16S_3634	7	378.8290906	3373	0.02292642	0.571428571	0	0.218	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudolabrys	Bacteria_Proteobacteria
X16S_364	1	0	0	0.000116523	0	1	-0.615	0	Bacteria	Actinobacteria	Actinobacteria	Unclassified	Unclassified	Unclassified	Bacteria_Actinobacteria
X16S_368	9	1484.847235	13633	0.067731286	0.277777778	3	0.573	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhodobiaceae	Anderseniella	Bacteria_Proteobacteria
X16S_3708	2	15984	125712	2.31E-07	0	2	-0.161	0	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	Bacteria_Actinobacteria
X16S_373	2	0	0	0.002270294	1	2	-0.838	0.5	Bacteria	Acidobacteria	Acidobacteria_Gp7	Unclassified	Unclassified	Gp7	Bacteria_Acidobacteria
X16S_3788	7	1512.065213	16508	0.001916796	0	1	0.427	0.448	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Unclassified	Bacteria_Proteobacteria
X16S_38	2	0	0	0.009394758	1	8	-0.285	0	Bacteria	Nitrospira	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira	Bacteria_Nitrospira
X16S_382	4	1850	21059	1.23E-12	0.166666667	2	1.192	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Aurantimonadaceae	Aurantimonas	Bacteria_Proteobacteria
X16S_3822	3	618	3465	5.70E-05	0.333333333	7	0.576	0	Bacteria	Acidobacteria	Acidobacteria_Gp6	Unclassified	Unclassified	Gp6	Bacteria_Acidobacteria
X16S_385	2	0	0	1.24E-76	1	23	0	0	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Unclassified	Unclassified	Bacteria_Actinobacteria
X16S_3851	1	0	0	5.78E-05	0	1	-0.615	0	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	Bacteria_Gemmatimonadetes
X16S_3895	1	0	0	6.22E-108	0	42	0	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Roseomonas	Bacteria_Proteobacteria
X16S_39	31	8247.997578	83864	0.231560373	0.144086022	3	3.321	0.283	Bacteria	Acidobacteria	Acidobacteria_Gp16	Unclassified	Unclassified	Gp16	Bacteria_Acidobacteria
X16S_391	16	4440.698072	26910	0.106329098	0.133333333	3	1.22	0.304	Bacteria	Actinobacteria	Actinobacteria	Unclassified	Unclassified	Unclassified	Bacteria_Actinobacteria
X16S_393	2	618	3305	0.018866928	0	3	-0.558	0	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Unclassified	Unclassified	Bacteria_Proteobacteria
X16S_395	1	0	0	0.001911008	0	8	-0.826	0	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Unclassified
X16S_396	5	7227.344169	45408	0.009870418	0.2	5	0.324	0.32	Bacteria	Actinobacteria	Actinobacteria	Unclassified	Unclassified	Unclassified	Bacteria_Actinobacteria
X16S_398	2	803.0047233	7433	0.015555754	0	6	-0.854	0.5	Bacteria	Firmicutes	Bacilli	Bacillales	Pasteuriaceae	Pasteuria	Bacteria_Firmicutes
X16S_399	3	1	5	0.009220533	0.666666667	5	-0.009	0	Bacteria	Acidobacteria	Acidobacteria_Gp3	Unclassified	Unclassified	Gp3	Bacteria_Acidobacteria
X16S_4	2	564.3036997	5829	0.006457263	0	0	-0.714	0	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingosinicella	Bacteria_Proteobacteria
X16S_40	4	19370	146453	0.000599839	0.166666667	2	0.515	0.375	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Pseudonocardia	Bacteria_Actinobacteria
X16S_4006	1	0	0	6.22E-108	0	43	0	0	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Unclassified	Bacteria_Proteobacteria
X16S_403	1	0	0	6.22E-108	0	31	0	0	Bacteria	Acidobacteria	Acidobacteria_Gp6	Unclassified	Unclassified	Gp6	Bacteria_Acidobacteria
X16S_405	1	0	0	0.006901021	0	0	-0.9	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Unclassified	Bacteria_Proteobacteria
X16S_407	2	3	3	1.10E-85	0	17	0.816	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Unclassified	Bacteria_Proteobacteria
X16S_409	1	0	0	0.001976368	0	8	-0.826	0	Bacteria	Actinobacteria	Actinobacteria	Unclassified	Unclassified	Unclassified	Bacteria_Actinobacteria
X16S_41	17	7483.066836	61194	0.068071456	0.176470588	5	2.991	0.463	Bacteria	Actinobacteria	Actinobacteria	Unclassified	Unclassified	Unclassified	Bacteria_Actinobacteria
X16S_411	12	1190.012061	15189	0.102385791	0.257575758	3	0.735	0.277	Bacteria	Verrucomicrobia	Opitutae	Opitutales	Opitutaceae	Opitutus	Bacteria_Verrucomicrobia
X16S_416	1	0	0	0.002109305	0	0	-0.9	0	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	Bacteria_Proteobacteria
X16S_4193	1	0	0	5.56E-13	0	2	-0.838	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia	Bacteria_Proteobacteria
X16S_42	30	14611.583	115065	0.139064257	0.091954023	3	3.16	0.295	Bacteria	Acidobacteria	Acidobacteria_Gp4	Unclassified	Unclassified	Gp4	Bacteria_Acidobacteria
X16S_420	5	3165.471189	37121	0.001180383	0	1	0.427	0	Bacteria	Acidobacteria	Acidobacteria_Gp18	Unclassified	Unclassified	Gp18	Bacteria_Acidobacteria
X16S_4209	3	1034.888523	4145	1.52E-05	0	12	1.459	0	Bacteria	Proteobacteria	Betaproteobacteria	Unclassified	Unclassified	Unclassified	Bacteria_Proteobacteria
X16S_4247	4	18287	139597	4.40E-05	0	2	1.192	0	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Unclassified	Unclassified	Bacteria_Actinobacteria
X16S_425	2	618	5298	1.28E-05	0	5	-0.342	0	Bacteria	Proteobacteria	Betaproteobacteria	Unclassified	Unclassified	Unclassified	Bacteria_Proteobacteria
X16S_433	1	0	0	0.00069908	0	1	-0.615	0	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Unclassified
X16S_44	5	6532.210664	39280	0.000728674	0.1	7	1.23	0.32	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Unclassified
X16S_4427	2	13.46179974	342	0.000116969	0	1	-0.354	0	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Unclassified	Bacteria_Planctomycetes
X16S_444	12	9368.244513	124652	0.015818536	0.015151515	1	1.471	0.402	Bacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria_incertae_sedis	Unclassified	Rhizomicrobium	Bacteria_Proteobacteria
X16S_447	1	0	0	0.001266974	0	0	-0.9	0	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	Bacteria_Gemmatimonadetes
X16S_4477	9	2359.459073	22405	0.002697164	0	1	1.21	0.197	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Singulisphaera	Bacteria_Planctomycetes
X16S_448	1	0	0	0.002196785	0	5	-0.675	0	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Unclassified
X16S_4485	1	0	0	2.30E-05	0	1	-0.615	0	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Chondromyces	Bacteria_Proteobacteria
X16S_449	1	0	0	6.22E-108	0	64	0	0	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Unclassified
X16S_4524	8	7710.811744	83022	0.014246461	0	1	0.688	0.375	Bacteria	Acidobacteria	Acidobacteria_Gp6	Unclassified	Unclassified	Gp6	Bacteria_Acidobacteria
X16S_453	4	256.5736215	1887	0.042796425	0.5	5	-0.342	0.5	Bacteria	Acidobacteria	Acidobacteria_Gp4	Unclassified	Unclassified	Gp4	Bacteria_Acidobacteria
X16S_454	1	0	0	0.001888226	0	6	-0.854	0	Bacteria	Chloroflexi	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Chloroflexi
X16S_456	1	0	0	0.006662705	0	3	-0.719	0	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Byssovorax	Bacteria_Proteobacteria
X16S_458	4	73.69527113	950	0.040269721	0.5	3	-0.234	0	Bacteria	Acidobacteria	Acidobacteria_Gp6	Unclassified	Unclassified	Gp6	Bacteria_Acidobacteria
X16S_459	1	0	0	5.92E-05	0	10	-0.989	0	Bacteria	Actinobacteria	Actinobacteria	Unclassified	Unclassified	Unclassified	Bacteria_Actinobacteria
X16S_4592	3	1763.468719	23940	9.42E-05	0	9	0.098	0.444	Bacteria	Firmicutes	Bacilli	Bacillales	Alicyclobacillaceae	Tumebacillus	Bacteria_Firmicutes
X16S_46	2	1234	10594	0.000176337	0	5	-0.342	0	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	Bacteria_Gemmatimonadetes
X16S_461	1	0	0	0.000186784	0	3	-0.719	0	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Acidimicrobineae_incertae_sedis	Aciditerrimonas	Bacteria_Actinobacteria
X16S_4617	1	0	0	2.98E-07	0	7	-0.73	0	Bacteria	Planctomycetes	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Planctomycetes
X16S_463	1	0	0	0.000135083	0	4	-0.547	0	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Unclassified
X16S_464	1	0	0	6.22E-108	0	62	0	0	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	Cytophagaceae	Larkinella	Bacteria_Bacteroidetes
X16S_465	17	2757.983814	22497	0.094063479	0.352941176	0	2.084	0	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Singulisphaera	Bacteria_Planctomycetes
X16S_4656	3	9	9	9.51E-79	0	14	1.459	0	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Unclassified
X16S_466	3	173.2334919	945	0.005820407	0.333333333	0	-0.714	0.444	Bacteria	Proteobacteria	Alphaproteobacteria	Unclassified	Unclassified	Unclassified	Bacteria_Proteobacteria
X16S_467	4	259.5334087	3543	0.001903597	0	1	0.167	0	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	Chitinophagaceae	Chitinophaga	Bacteria_Bacteroidetes
X16S_468	1	0	0	0.007002387	0	3	-0.719	0	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Unclassified	Bacteria_Proteobacteria
X16S_4687	29	4763.635872	52598	0.254595756	0.219211823	3	3.483	0.13	Bacteria	Acidobacteria	Acidobacteria_Gp16	Unclassified	Unclassified	Gp16	Bacteria_Acidobacteria
X16S_47	1	0	0	0.002990303	0	0	-0.9	0	Bacteria	Actinobacteria	Actinobacteria	Unclassified	Unclassified	Unclassified	Bacteria_Actinobacteria
X16S_473	1	0	0	6.13E-06	0	16	-1.224	0	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Catellatospora	Bacteria_Actinobacteria
X16S_475	1	0	0	6.22E-108	0	66	0	0	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Kineosporiaceae	Kineococcus	Bacteria_Actinobacteria
X16S_478	17	4155.928077	35615	0.097071122	0.080882353	3	1.543	0.214	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Unclassified
X16S_4808	1	0	0	3.17E-06	0	2	-0.838	0	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	Bacteria_Actinobacteria
X16S_4825	1	0	0	0.000103325	0	1	-0.615	0	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Singulisphaera	Bacteria_Planctomycetes
X16S_4862	2	0	0	0.003060071	1	0	-0.714	0	Bacteria	Firmicutes	Bacilli	Bacillales	Alicyclobacillaceae	Tumebacillus	Bacteria_Firmicutes
X16S_487	1	0	0	6.22E-108	0	60	0	0	Bacteria	Acidobacteria	Acidobacteria_Gp16	Unclassified	Unclassified	Gp16	Bacteria_Acidobacteria
X16S_488	1	0	0	6.22E-108	0	58	0	0	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardiaceae	Williamsia	Bacteria_Actinobacteria
X16S_49	8	79.47757144	1078	0.025731367	0.607142857	0	0.405	0	Bacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria_incertae_sedis	Unclassified	Rhizomicrobium	Bacteria_Proteobacteria
X16S_491	6	2442.644388	16188	0.05953737	0.333333333	3	-0.073	0.277	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Cystobacteraceae	Cystobacter	Bacteria_Proteobacteria
X16S_4971	2	3	3	1.10E-85	0	18	0.816	0	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Zavarzinella	Bacteria_Planctomycetes
X16S_498	1	0	0	3.63E-07	0	7	-0.73	0	Bacteria	Verrucomicrobia	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Verrucomicrobia
X16S_5	3	1895.960318	14358	0.000586052	0	16	0.816	0.444	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Sporosarcina	Bacteria_Firmicutes
X16S_50	1	0	0	2.21E-54	0	15	-1.118	0	Bacteria	Firmicutes	Bacilli	Bacillales	Unclassified	Unclassified	Bacteria_Firmicutes
X16S_501	2	215.551864	1571	0.000370785	0	1	-0.354	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Unclassified	Bacteria_Proteobacteria
X16S_5019	1	0	0	6.22E-108	0	57	0	0	Bacteria	Acidobacteria	Acidobacteria_Gp16	Unclassified	Unclassified	Gp16	Bacteria_Acidobacteria
X16S_503	3	634.906112	5040	0.014584177	0.333333333	3	-0.558	0.444	Bacteria	Acidobacteria	Acidobacteria_Gp6	Unclassified	Unclassified	Gp6	Bacteria_Acidobacteria
X16S_5062	1	0	0	5.51E-86	0	22	-0.577	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Xanthobacter	Bacteria_Proteobacteria
X16S_5083	1	0	0	0.000203215	0	1	-0.615	0	Bacteria	Acidobacteria	Acidobacteria_Gp5	Unclassified	Unclassified	Gp5	Bacteria_Acidobacteria
X16S_515	1	0	0	6.22E-108	0	55	0	0	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	Ktedonobacter	Bacteria_Chloroflexi
X16S_5198	1	0	0	5.56E-13	0	2	-0.838	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Roseomonas	Bacteria_Proteobacteria
X16S_52	4	1851	11829	0.000262149	0	19	2	0	Bacteria	Acidobacteria	Acidobacteria_Gp1	Unclassified	Unclassified	Gp1	Bacteria_Acidobacteria
X16S_527	12	1750.349673	11982	0.031133381	0.333333333	0	1.151	0	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Geodermatophilaceae	Blastococcus	Bacteria_Actinobacteria
X16S_529	1	0	0	8.91E-14	0	2	-0.838	0	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Actinoplanes	Bacteria_Actinobacteria
X16S_53	16	3283.633279	25891	0.079928274	0.333333333	0	1.897	0	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Unclassified
X16S_5320	3	93.51594789	765	0.015367269	0.333333333	3	-0.558	0.444	Bacteria	Proteobacteria	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Proteobacteria
X16S_533	1	0	0	6.22E-108	0	54	0	0	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Unclassified	Bacteria_Actinobacteria
X16S_535	8	5110.020711	45921	0.009691044	0	1	0.949	0.218	Bacteria	Acidobacteria	Acidobacteria_Gp25	Unclassified	Unclassified	Gp25	Bacteria_Acidobacteria
X16S_5384	1	0	0	1.10E-06	0	12	-0.811	0	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	Bacteria_Bacteroidetes
X16S_5388	2	417.9403271	4130	0.002484681	0	4	-0.547	0.5	Bacteria	Proteobacteria	Gammaproteobacteria	Unclassified	Unclassified	Unclassified	Bacteria_Proteobacteria
X16S_540	1	0	0	8.91E-11	0	2	-0.838	0	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	Chitinophagaceae	Segetibacter	Bacteria_Bacteroidetes
X16S_543	11	4940.975627	30483	0.029755822	0.218181818	0	0.778	0.165	Bacteria	Acidobacteria	Acidobacteria_Gp3	Unclassified	Unclassified	Gp3	Bacteria_Acidobacteria
X16S_544	1	0	0	6.22E-108	0	53	0	0	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	Chitinophagaceae	Sediminibacterium	Bacteria_Bacteroidetes
X16S_5444	1	0	0	0.000101517	0	1	-0.615	0	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Unclassified	Bacteria_Actinobacteria
X16S_5472	2	618	4526	0.002101147	0	3	-0.558	0	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Byssovorax	Bacteria_Proteobacteria
X16S_549	1	0	0	0.000194564	0	1	-0.615	0	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	Chitinophagaceae	Unclassified	Bacteria_Bacteroidetes
X16S_552	2	0	0	0.003060071	1	0	-0.714	0	Bacteria	Firmicutes	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Firmicutes
X16S_553	1	0	0	0.015364889	0	3	-0.719	0	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Verrucosispora	Bacteria_Actinobacteria
X16S_5580	4	718.0010085	5905	0.000497544	0	4	0.547	0.375	Bacteria	Proteobacteria	Gammaproteobacteria	Unclassified	Unclassified	Unclassified	Bacteria_Proteobacteria
X16S_560	1	0	0	5.83E-05	0	1	-0.615	0	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Unclassified
X16S_561	5	3807.955068	31506	0.001521755	0	1	0.427	0	Bacteria	Acidobacteria	Acidobacteria_Gp3	Unclassified	Unclassified	Gp3	Bacteria_Acidobacteria
X16S_562	1	0	0	0.018365688	0	3	-0.719	0	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Iamiaceae	Iamia	Bacteria_Actinobacteria
X16S_565	6	649.0441201	4346	0.036401138	0.466666667	0	-0.154	0.277	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptosporangineae_incertae_sedis	Sinosporangium	Bacteria_Actinobacteria
X16S_568	5	2748.311034	38863	0.001761415	0	1	0.427	0	Bacteria	Acidobacteria	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Acidobacteria
X16S_5730	1	0	0	1.09E-05	0	1	-0.615	0	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Unclassified	Bacteria_Actinobacteria
X16S_576	1	0	0	6.22E-108	0	62	0	0	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Cellulomonadaceae	Cellulomonas	Bacteria_Actinobacteria
X16S_5766	8	1285.268894	7442	0.034225754	0.428571429	8	1.34	0.531	Bacteria	Verrucomicrobia	Spartobacteria	Unclassified	Unclassified	Spartobacteria_genera_incertae_sedis	Bacteria_Verrucomicrobia
X16S_5768	2	5	5	6.55E-79	0	14	0.324	0	Bacteria	Verrucomicrobia	Subdivision3	Unclassified	Unclassified	Subdivision3_genera_incertae_sedis	Bacteria_Verrucomicrobia
X16S_58	20	4350.443042	33508	0.074044588	0.236842105	0	2.457	0.095	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Unclassified
X16S_580	6	1970.724536	15678	0.030453101	0.066666667	5	-0.009	0.611	Bacteria	Acidobacteria	Acidobacteria_Gp4	Unclassified	Unclassified	Gp4	Bacteria_Acidobacteria
X16S_584	30	11096.87637	75362	0.095665937	0.197701149	0	4.51	0	Bacteria	Acidobacteria	Acidobacteria_Gp3	Unclassified	Unclassified	Gp3	Bacteria_Acidobacteria
X16S_586	2	84.43468523	494	0.00164157	0	1	-0.615	0.5	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Unclassified
X16S_5886	4	3.166666667	6	6.19E-54	0.5	15	0.559	0	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Unclassified	Bacteria_Firmicutes
X16S_59	1	0	0	6.22E-108	0	52	0	0	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Pseudonocardia	Bacteria_Actinobacteria
X16S_5905	1	0	0	6.22E-108	0	51	0	0	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptosporangiaceae	Microbispora	Bacteria_Actinobacteria
X16S_591	1	0	0	6.22E-108	0	49	0	0	Bacteria	Proteobacteria	Gammaproteobacteria	Unclassified	Unclassified	Unclassified	Bacteria_Proteobacteria
X16S_5915	1	0	0	4.38E-94	0	28	0	0	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	Bacteria_Proteobacteria
X16S_5944	2	618	10302	2.07E-05	0	1	-0.354	0	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Unclassified	Bacteria_Planctomycetes
X16S_597	2	0	0	3.45E-54	1	15	-0.559	0	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae 1	Bacillus	Bacteria_Firmicutes
X16S_598	2	1234	7740	0.000349224	0	4	0	0	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	Bacteria_Gemmatimonadetes
X16S_599	2	70.19105366	1048	0.000411578	0	1	-0.354	0	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Unclassified	Bacteria_Chloroflexi
X16S_60	18	4422.744737	34416	0.054664124	0.241830065	0	2.084	0.104	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Unclassified	Unclassified	Bacteria_Actinobacteria
X16S_602	5	65.23972171	983	0.042844033	0.4	3	-0.073	0	Bacteria	Acidobacteria	Acidobacteria_Gp6	Unclassified	Unclassified	Gp6	Bacteria_Acidobacteria
X16S_604	1	0	0	0.000814213	0	0	-0.9	0	Bacteria	Actinobacteria	Actinobacteria	Unclassified	Unclassified	Unclassified	Bacteria_Actinobacteria
X16S_606	1	0	0	0.016703992	0	3	-0.719	0	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	Chitinophagaceae	Unclassified	Bacteria_Bacteroidetes
X16S_61	9	679.5179261	4827	0.041453302	0.527777778	0	0.591	0	Bacteria	Actinobacteria	Actinobacteria	Unclassified	Unclassified	Unclassified	Bacteria_Actinobacteria
X16S_6121	1	0	0	5.51E-86	0	18	-1.224	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Beijerinckia	Bacteria_Proteobacteria
X16S_6148	3	1505	17510	7.80E-12	0.666666667	2	0.515	0	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Bacteria_Proteobacteria
X16S_62	12	2324.296532	15812	0.053297131	0.287878788	8	2.423	0.541	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	Bacteria_Proteobacteria
X16S_622	3	1235	10865	0.000477658	0	1	-0.093	0	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Unclassified	Bacteria_Planctomycetes
X16S_6227	2	618	3465	4.13E-06	0	7	-0.076	0	Bacteria	Actinobacteria	Actinobacteria	Unclassified	Unclassified	Unclassified	Bacteria_Actinobacteria
X16S_63	1	0	0	6.22E-108	0	46	0	0	Bacteria	Firmicutes	Bacilli	Bacillales	Alicyclobacillaceae	Tumebacillus	Bacteria_Firmicutes
X16S_630	1	0	0	5.51E-86	0	17	-1.224	0	Bacteria	Acidobacteria	Acidobacteria_Gp7	Unclassified	Unclassified	Gp7	Bacteria_Acidobacteria
X16S_6314	5	832.0003278	12248	0.000615426	0	1	0.427	0	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	Bacteria_Gemmatimonadetes
X16S_635	3	1234	15782	8.38E-05	0.333333333	10	0.725	0	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Unclassified
X16S_6365	1	0	0	4.64E-06	0	7	-0.73	0	Bacteria	Acidobacteria	Acidobacteria_Gp4	Unclassified	Unclassified	Gp4	Bacteria_Acidobacteria
X16S_637	3	2	2	1.45E-76	0.333333333	23	1.414	0	Archaea	Crenarchaeota	Thermoprotei	Fervidicoccales	Fervidicoccaceae	Fervidicoccus	Archaea_Crenarchaeota
X16S_6425	4	627.9784216	4585	0.008181876	0.333333333	0	-0.341	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Unclassified	Bacteria_Proteobacteria
X16S_643	1	0	0	0.000796855	0	1	-0.615	0	Bacteria	Verrucomicrobia	Subdivision3	Unclassified	Unclassified	Subdivision3_genera_incertae_sedis	Bacteria_Verrucomicrobia
X16S_652	3	666.460283	2972	0.000506017	0	8	-0.285	0.444	Bacteria	Acidobacteria	Acidobacteria_Gp3	Unclassified	Unclassified	Gp3	Bacteria_Acidobacteria
X16S_6522	3	79.90048785	1145	0.001411204	0	1	-0.093	0	Bacteria	Acidobacteria	Acidobacteria_Gp6	Unclassified	Unclassified	Gp6	Bacteria_Acidobacteria
X16S_6563	5	30.02980289	492	0.063928959	0.5	3	-0.234	0.32	Bacteria	Acidobacteria	Acidobacteria_Gp4	Unclassified	Unclassified	Gp4	Bacteria_Acidobacteria
X16S_6581	1	0	0	6.46E-15	0	2	-0.838	0	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Bacteria_Proteobacteria
X16S_6597	6	167.7680478	1419	0.030122995	0.666666667	8	-0.285	0.666	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Unclassified	Unclassified	Bacteria_Proteobacteria
